,dis24
2009-01-01,4853.3745
2009-01-02,4811.429
2009-01-03,4775.324
2009-01-04,4742.426
2009-01-05,4707.491
2009-01-06,4665.076
2009-01-07,4609.2817
2009-01-08,4537.474
2009-01-09,4454.5215
2009-01-10,4371.7534
2009-01-11,4302.716
2009-01-12,4255.2114
2009-01-13,4226.4824
2009-01-14,4209.3584
2009-01-15,4200.007
2009-01-16,4195.837
2009-01-17,4189.6484
2009-01-18,4173.175
2009-01-19,4144.2266
2009-01-20,4106.9917
2009-01-21,4067.714
2009-01-22,4030.3765
2009-01-23,3998.2073
2009-01-24,3974.0193
2009-01-25,3959.1301
2009-01-26,3948.874
2009-01-27,3936.0996
2009-01-28,3917.039
2009-01-29,3893.5498
2009-01-30,3875.006
2009-01-31,3879.4214
2009-02-01,3919.3384
2009-02-02,3981.2651
2009-02-03,4039.0535
2009-02-04,4081.8628
2009-02-05,4107.774
2009-02-06,4112.902
2009-02-07,4100.919
2009-02-08,4083.7905
2009-02-09,4071.0127
2009-02-10,4064.6335
2009-02-11,4066.3284
2009-02-12,4085.704
2009-02-13,4136.8975
2009-02-14,4224.553
2009-02-15,4338.2056
2009-02-16,4456.8403
2009-02-17,4554.288
2009-02-18,4608.881
2009-02-19,4613.6157
2009-02-20,4575.339
2009-02-21,4506.085
2009-02-22,4418.077
2009-02-23,4324.37
2009-02-24,4237.1772
2009-02-25,4163.697
2009-02-26,4108.339
2009-02-27,4081.2607
2009-02-28,4101.2607
2009-03-01,4184.1
2009-03-02,4325.16
2009-03-03,4495.078
2009-03-04,4652.3364
2009-03-05,4763.4
2009-03-06,4823.5728
2009-03-07,4864.994
2009-03-08,4954.8867
2009-03-09,5188.3647
2009-03-10,5693.9395
2009-03-11,6581.175
2009-03-12,7747.028
2009-03-13,8811.486
2009-03-14,9432.931
2009-03-15,9564.9375
2009-03-16,9342.724
2009-03-17,8912.169
2009-03-18,8380.081
2009-03-19,7823.489
2009-03-20,7296.1553
2009-03-21,6832.9697
2009-03-22,6459.0356
2009-03-23,6199.113
2009-03-24,6073.3154
2009-03-25,6090.6567
2009-03-26,6230.7427
2009-03-27,6436.4155
2009-03-28,6628.192
2009-03-29,6748.3125
2009-03-30,6783.315
2009-03-31,6736.3394
2009-04-01,6625.5176
2009-04-02,6500.466
2009-04-03,6415.1104
2009-04-04,6389.717
2009-04-05,6411.6914
2009-04-06,6475.9873
2009-04-07,6588.388
2009-04-08,6735.5273
2009-04-09,6886.5977
2009-04-10,7056.7837
2009-04-11,7274.472
2009-04-12,7531.849
2009-04-13,7841.7334
2009-04-14,8240.807
2009-04-15,8704.723
2009-04-16,9142.553
2009-04-17,9548.332
2009-04-18,10000.808
2009-04-19,10533.076
2009-04-20,11170.171
2009-04-21,11890.788
2009-04-22,12538.542
2009-04-23,12950.883
2009-04-24,13176.876
2009-04-25,13335.438
2009-04-26,13391.302
2009-04-27,13286.542
2009-04-28,13141.586
2009-04-29,13247.768
2009-04-30,13859.9375
2009-05-01,14833.555
2009-05-02,15725.948
2009-05-03,16345.95
2009-05-04,16587.742
2009-05-05,16665.414
2009-05-06,16733.02
2009-05-07,16749.158
2009-05-08,16625.81
2009-05-09,16339.339
2009-05-10,16018.656
2009-05-11,15883.777
2009-05-12,16116.789
2009-05-13,16732.607
2009-05-14,17530.215
2009-05-15,18324.158
2009-05-16,19097.467
2009-05-17,19976.912
2009-05-18,21060.174
2009-05-19,22141.318
2009-05-20,22744.57
2009-05-21,22605.047
2009-05-22,21929.54
2009-05-23,21069.875
2009-05-24,20265.771
2009-05-25,19647.123
2009-05-26,19294.389
2009-05-27,19506.656
2009-05-28,23131.922
2009-05-29,30976.893
2009-05-30,33437.184
2009-05-31,31066.7
2009-06-01,27818.648
2009-06-02,25415.434
2009-06-03,24031.338
2009-06-04,23520.85
2009-06-05,23876.174
2009-06-06,24814.092
2009-06-07,25732.598
2009-06-08,26190.775
2009-06-09,26281.922
2009-06-10,26292.215
2009-06-11,26176.074
2009-06-12,25700.572
2009-06-13,24899.049
2009-06-14,24180.746
2009-06-15,24123.818
2009-06-16,24772.928
2009-06-17,25573.38
2009-06-18,26293.758
2009-06-19,27154.016
2009-06-20,28049.566
2009-06-21,28543.287
2009-06-22,28719.502
2009-06-23,29069.877
2009-06-24,29003.615
2009-06-25,28066.928
2009-06-26,27067.715
2009-06-27,26401.385
2009-06-28,26222.531
2009-06-29,27505.902
2009-06-30,30775.676
2009-07-01,35525.895
2009-07-02,41057.598
2009-07-03,47906.1
2009-07-04,55845.2
2009-07-05,59076.45
2009-07-06,60460.21
2009-07-07,63972.668
2009-07-08,66843.21
2009-07-09,66890.99
2009-07-10,64803.793
2009-07-11,61390.37
2009-07-12,57634.207
2009-07-13,54249.016
2009-07-14,51372.18
2009-07-15,48921.727
2009-07-16,47080.15
2009-07-17,45915.29
2009-07-18,45063.2
2009-07-19,43778.91
2009-07-20,41812.902
2009-07-21,39616.68
2009-07-22,37511.977
2009-07-23,35769.094
2009-07-24,34634.914
2009-07-25,33775.203
2009-07-26,32830.656
2009-07-27,31987.219
2009-07-28,33136.133
2009-07-29,38747.637
2009-07-30,43617.88
2009-07-31,43598.39
2009-08-01,43835.46
2009-08-02,45866.92
2009-08-03,48402.566
2009-08-04,49954.875
2009-08-05,50756.35
2009-08-06,51187.113
2009-08-07,53123.67
2009-08-08,57459.395
2009-08-09,59099.777
2009-08-10,57117.117
2009-08-11,54093.973
2009-08-12,51111.77
2009-08-13,48552.51
2009-08-14,47005.156
2009-08-15,49418.082
2009-08-16,55725.02
2009-08-17,61213.97
2009-08-18,67717.945
2009-08-19,71673.27
2009-08-20,72789.336
2009-08-21,74148.38
2009-08-22,73573.54
2009-08-23,70815.45
2009-08-24,67854.02
2009-08-25,66632.93
2009-08-26,66882.62
2009-08-27,66615.93
2009-08-28,64736.43
2009-08-29,61907.7
2009-08-30,58770.344
2009-08-31,55488.996
2009-09-01,52468.04
2009-09-02,49764.348
2009-09-03,47228.89
2009-09-04,44654.074
2009-09-05,42074.637
2009-09-06,39716.867
2009-09-07,37843.605
2009-09-08,36603.74
2009-09-09,35936.742
2009-09-10,35719.254
2009-09-11,35546.473
2009-09-12,34892.688
2009-09-13,33690.76
2009-09-14,32204.557
2009-09-15,30663.26
2009-09-16,29218.629
2009-09-17,28138.418
2009-09-18,27428.771
2009-09-19,26792.85
2009-09-20,26279.39
2009-09-21,26272.871
2009-09-22,26862.018
2009-09-23,27548.15
2009-09-24,27921.863
2009-09-25,28016.262
2009-09-26,28212.936
2009-09-27,29004.182
2009-09-28,30442.24
2009-09-29,31744.01
2009-09-30,32045.674
2009-10-01,31221.129
2009-10-02,29666.924
2009-10-03,27858.148
2009-10-04,26102.209
2009-10-05,24536.031
2009-10-06,23238.86
2009-10-07,22238.43
2009-10-08,21735.838
2009-10-09,24015.535
2009-10-10,33564.91
2009-10-11,40336.6
2009-10-12,39710.95
2009-10-13,35803.168
2009-10-14,32037.469
2009-10-15,29886.926
2009-10-16,29381.51
2009-10-17,30262.08
2009-10-18,31758.29
2009-10-19,32522.969
2009-10-20,31838.111
2009-10-21,30127.725
2009-10-22,28120.11
2009-10-23,26150.852
2009-10-24,24334.623
2009-10-25,22726.418
2009-10-26,21296.42
2009-10-27,20021.607
2009-10-28,18930.953
2009-10-29,18058.771
2009-10-30,17415.99
2009-10-31,16964.197
2009-11-01,16605.957
2009-11-02,16226.891
2009-11-03,15762.303
2009-11-04,15203.074
2009-11-05,14578.877
2009-11-06,13937.143
2009-11-07,13319.511
2009-11-08,12750.579
2009-11-09,12238.911
2009-11-10,11784.97
2009-11-11,11388.064
2009-11-12,11047.454
2009-11-13,10756.244
2009-11-14,10497.961
2009-11-15,10263.775
2009-11-16,10055.777
2009-11-17,9877.125
2009-11-18,9749.997
2009-11-19,9699.354
2009-11-20,9727.521
2009-11-21,9809.993
2009-11-22,9888.035
2009-11-23,9911.376
2009-11-24,9879.661
2009-11-25,9826.1045
2009-11-26,9770.599
2009-11-27,9733.231
2009-11-28,9805.998
2009-11-29,10175.256
2009-11-30,10944.525
2009-12-01,11841.827
2009-12-02,12370.641
2009-12-03,12325.3955
2009-12-04,11856.484
2009-12-05,11192.753
2009-12-06,10485.844
2009-12-07,9804.002
2009-12-08,9174.233
2009-12-09,8615.146
2009-12-10,8141.828
2009-12-11,7757.076
2009-12-12,7448.982
2009-12-13,7195.075
2009-12-14,6976.1377
2009-12-15,6786.239
2009-12-16,6629.797
2009-12-17,6512.561
2009-12-18,6437.4824
2009-12-19,6405.306
2009-12-20,6417.073
2009-12-21,6472.7646
2009-12-22,6573.2925
2009-12-23,6715.2476
2009-12-24,6871.664
2009-12-25,6993.6577
2009-12-26,7044.6035
2009-12-27,7024.5254
2009-12-28,6957.5146
2009-12-29,6863.8374
2009-12-30,6759.891
2009-12-31,6668.4253
